date,estimator,allocator,pred_vol,real_vol,pred_var,real_var,enb,hhi,cond_number,eff_rank,top1_share,q,lambda_max,lambda_min
2022-12-01,rmt_rie,hrp,0.010585,0.008979,0.000112,0.000081,22.566980,0.064940,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,rmt_rie,max_diversification,0.011617,0.009212,0.000135,0.000085,8.303119,0.119859,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,factor_model,equal_weight,0.016039,0.011615,0.000257,0.000135,23.928705,0.033333,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,factor_model,inverse_variance,0.011711,0.009327,0.000137,0.000087,27.494067,0.048954,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,factor_model,minimum_variance,0.007658,0.006887,0.000059,0.000047,5.719556,0.179410,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,factor_model,risk_parity,0.012636,0.009765,0.000160,0.000095,30.000000,0.042360,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,factor_model,hrp,0.010308,0.008503,0.000106,0.000072,23.395989,0.068643,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2022-12-01,factor_model,max_diversification,0.010247,0.008002,0.000105,0.000064,9.984800,0.114762,587.829771,6.465686,0.427767,0.250000,0.010194,0.000017
2023-01-03,sample,equal_weight,0.015191,0.010517,0.000231,0.000111,24.500946,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,sample,inverse_variance,0.011643,0.008800,0.000136,0.000077,26.140408,0.049224,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,sample,minimum_variance,0.008829,0.008789,0.000078,0.000077,6.139324,0.169292,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,sample,risk_parity,0.012741,0.009258,0.000162,0.000086,30.000000,0.039365,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,sample,hrp,0.011108,0.008786,0.000123,0.000077,23.689322,0.061778,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,sample,max_diversification,0.012334,0.009331,0.000152,0.000087,7.706652,0.122220,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,ledoit_wolf,equal_weight,0.011222,0.010517,0.000126,0.000111,25.356207,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,ledoit_wolf,inverse_variance,0.010126,0.009673,0.000103,0.000094,28.664952,0.035941,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,ledoit_wolf,minimum_variance,0.008696,0.008281,0.000076,0.000069,14.318053,0.069844,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,ledoit_wolf,risk_parity,0.009982,0.009473,0.000100,0.000090,30.000000,0.036619,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,ledoit_wolf,hrp,0.009638,0.009280,0.000093,0.000086,28.183326,0.040011,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,ledoit_wolf,max_diversification,0.009110,0.008386,0.000083,0.000070,17.538738,0.059980,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,constant_corr,equal_weight,0.015127,0.010517,0.000229,0.000111,24.500946,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,constant_corr,inverse_variance,0.011594,0.008800,0.000134,0.000077,26.140408,0.049224,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
