date,vol,enb,dr,weight_min,weight_max,weight_hhi,n_nonzero,no_trade,strategy
2024-08-13,0.008888,14.722587,1.332912,0.024990,0.136390,0.083054,16,0,sample+inverse_variance
2024-09-11,0.008830,14.584418,1.341200,0.025007,0.141321,0.082703,16,0,sample+inverse_variance
2024-10-21,0.013472,15.223803,1.239517,0.025082,0.134899,0.078970,16,0,sample+inverse_variance
2024-11-19,0.013637,15.114933,1.246924,0.025103,0.138739,0.081277,16,0,sample+inverse_variance
2024-12-18,0.013956,15.139490,1.238582,0.025424,0.138209,0.080862,16,0,sample+inverse_variance
2025-01-17,0.014172,15.147519,1.235830,0.025760,0.136307,0.080073,16,0,sample+inverse_variance
2025-02-25,0.013868,15.099086,1.243729,0.025219,0.140931,0.079985,16,0,sample+inverse_variance
2025-03-26,0.013556,15.085462,1.242138,0.024532,0.140333,0.079490,16,0,sample+inverse_variance
2025-04-25,0.014331,15.136672,1.222002,0.025016,0.133931,0.078869,16,0,sample+inverse_variance
2025-05-29,0.014175,15.118773,1.220234,0.024719,0.134524,0.078434,16,0,sample+inverse_variance
2025-06-30,0.014125,15.127270,1.218324,0.024372,0.138141,0.078713,16,0,sample+inverse_variance
2025-07-29,0.014002,15.117599,1.221343,0.024174,0.138546,0.078531,16,0,sample+inverse_variance
2025-08-27,0.013919,15.067966,1.220182,0.023717,0.137944,0.078693,16,0,sample+inverse_variance
2025-09-25,0.013967,14.941765,1.231530,0.023237,0.143466,0.080938,16,0,sample+inverse_variance
2025-11-03,0.009668,14.388698,1.347178,0.022954,0.162012,0.088056,16,0,sample+inverse_variance
2025-12-02,0.009314,14.413456,1.343436,0.022995,0.159443,0.087960,16,0,sample+inverse_variance
2022-01-06,0.008166,4.687556,1.422323,0.000000,0.249998,0.218721,16,0,sample+minimum_variance
2022-02-11,0.008292,4.646546,1.409759,0.000000,0.249996,0.218760,16,0,sample+minimum_variance
2022-03-14,0.008478,4.682662,1.379080,0.000001,0.249997,0.217415,16,0,sample+minimum_variance
2022-04-14,0.008957,4.618442,1.390578,0.000003,0.249995,0.219322,16,0,sample+minimum_variance
2022-05-18,0.009988,4.996319,1.375568,0.000003,0.249997,0.206142,16,0,sample+minimum_variance
2022-06-17,0.010045,5.746533,1.391913,0.000001,0.249999,0.185508,16,0,sample+minimum_variance
2022-07-18,0.010134,5.332988,1.381983,0.000000,0.250000,0.196976,16,0,sample+minimum_variance
2022-08-16,0.009891,5.610805,1.409406,0.000001,0.249999,0.189936,16,0,sample+minimum_variance
2022-09-15,0.009622,5.228122,1.432302,0.000001,0.249999,0.199871,16,0,sample+minimum_variance
2022-10-21,0.009786,5.461808,1.364686,0.000000,0.250000,0.193427,16,0,sample+minimum_variance
2022-11-21,0.010116,5.046497,1.374343,0.000000,0.250000,0.205720,16,0,sample+minimum_variance
2022-12-20,0.010279,4.816352,1.387347,0.000000,0.250000,0.212993,16,0,sample+minimum_variance
2023-01-19,0.010285,4.910209,1.386286,0.000000,0.249999,0.210020,16,0,sample+minimum_variance
2023-02-24,0.010175,4.904646,1.375665,0.000000,0.249999,0.210273,16,0,sample+minimum_variance
2023-03-27,0.009860,4.927398,1.385671,0.000000,0.250000,0.209465,16,0,sample+minimum_variance
