date,vol,enb,dr,weight_min,weight_max,weight_hhi,n_nonzero,no_trade,strategy
2023-10-23,0.008049,13.775845,1.423917,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2023-11-21,0.007382,13.690106,1.464948,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2023-12-21,0.006993,13.659995,1.503315,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-01-24,0.006611,13.609575,1.535604,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-02-23,0.006518,13.667233,1.536201,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-03-25,0.006163,14.063680,1.530093,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-04-24,0.006284,14.080462,1.505789,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-05-23,0.006179,14.279196,1.494717,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-06-25,0.006125,14.396631,1.490008,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-07-25,0.006186,14.374823,1.492261,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-08-23,0.006450,14.205804,1.488391,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-09-24,0.006382,14.064060,1.505564,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-10-23,0.006125,13.993881,1.520737,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-11-21,0.005823,13.814972,1.587884,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2024-12-23,0.005933,13.824282,1.571211,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-01-27,0.006028,13.854171,1.562967,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-02-26,0.005830,13.733652,1.602500,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-03-27,0.006207,13.475676,1.570936,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-04-28,0.008458,13.132306,1.424131,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-05-28,0.008564,13.010329,1.433195,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-06-27,0.008531,12.892218,1.435912,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-07-29,0.008453,12.868964,1.435777,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-08-27,0.008232,12.980783,1.446682,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-09-26,0.008083,13.036936,1.462728,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-10-27,0.008173,12.976935,1.463852,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2025-11-25,0.008216,13.034247,1.446045,0.062500,0.062500,0.062500,16,0,ledoit_wolf+equal_weight
2019-06-21,0.003408,15.010289,2.042497,0.018740,0.360091,0.166935,16,0,ledoit_wolf+inverse_variance
2019-07-23,0.003619,15.028109,1.971291,0.019612,0.355565,0.162424,16,0,ledoit_wolf+inverse_variance
2019-08-21,0.003705,14.780205,2.000764,0.019486,0.361254,0.165176,16,0,ledoit_wolf+inverse_variance
2019-09-20,0.003851,14.550199,1.997023,0.020071,0.357286,0.161661,16,0,ledoit_wolf+inverse_variance
2019-10-21,0.003862,14.311658,1.997709,0.021043,0.344530,0.153534,16,0,ledoit_wolf+inverse_variance
2019-11-19,0.004005,14.024901,1.931064,0.023850,0.318997,0.137583,16,0,ledoit_wolf+inverse_variance
2019-12-19,0.004048,13.568438,1.899331,0.025082,0.283641,0.118663,16,0,ledoit_wolf+inverse_variance
2020-01-22,0.003629,13.474819,1.938849,0.024972,0.262520,0.108530,16,0,ledoit_wolf+inverse_variance
2020-02-21,0.003583,12.888349,1.968341,0.023862,0.260368,0.107978,16,0,ledoit_wolf+inverse_variance
2020-03-23,0.007999,12.911497,1.719402,0.022018,0.259390,0.112652,16,0,ledoit_wolf+inverse_variance
2020-04-22,0.008566,13.411261,1.723475,0.017749,0.323794,0.145019,16,0,ledoit_wolf+inverse_variance
2020-05-21,0.008566,13.472718,1.733740,0.016256,0.336310,0.152199,16,0,ledoit_wolf+inverse_variance
2020-06-22,0.008496,13.438838,1.752274,0.015202,0.349101,0.160134,16,0,ledoit_wolf+inverse_variance
2020-07-22,0.008329,13.394586,1.774328,0.014391,0.355275,0.165171,16,0,ledoit_wolf+inverse_variance
2020-08-20,0.008433,13.399168,1.762438,0.014516,0.359465,0.165412,16,0,ledoit_wolf+inverse_variance
2020-09-21,0.008343,13.496009,1.767380,0.014273,0.367385,0.170848,16,0,ledoit_wolf+inverse_variance
2020-10-20,0.008292,13.515546,1.769889,0.013876,0.375416,0.176045,16,0,ledoit_wolf+inverse_variance
2020-11-18,0.008257,13.539782,1.785068,0.012788,0.386608,0.183309,16,0,ledoit_wolf+inverse_variance
2020-12-18,0.008178,13.476059,1.795833,0.012147,0.394200,0.188158,16,0,ledoit_wolf+inverse_variance
2021-01-21,0.008159,13.463552,1.805921,0.011997,0.398365,0.190771,16,0,ledoit_wolf+inverse_variance
2021-02-22,0.008187,13.591036,1.798209,0.011848,0.401980,0.193219,16,0,ledoit_wolf+inverse_variance
2021-03-23,0.006080,14.047963,1.770951,0.009503,0.420576,0.207028,16,0,ledoit_wolf+inverse_variance
2021-04-22,0.004727,13.846099,1.802789,0.008202,0.427921,0.210646,16,0,ledoit_wolf+inverse_variance
2021-05-21,0.004732,13.835174,1.774297,0.008762,0.405855,0.193979,16,0,ledoit_wolf+inverse_variance
2021-06-22,0.004428,13.735828,1.758520,0.008593,0.412447,0.197977,16,0,ledoit_wolf+inverse_variance
2021-07-22,0.004506,13.850326,1.747552,0.009054,0.381965,0.176526,16,0,ledoit_wolf+inverse_variance
2021-08-20,0.004495,13.964336,1.750090,0.008959,0.371583,0.169452,16,0,ledoit_wolf+inverse_variance
2021-09-21,0.004449,13.933244,1.749979,0.008622,0.354314,0.158588,16,0,ledoit_wolf+inverse_variance
2021-10-20,0.004465,13.887218,1.750638,0.008944,0.333128,0.145915,16,0,ledoit_wolf+inverse_variance
2021-11-18,0.004150,13.818867,1.755454,0.010074,0.324577,0.141291,16,0,ledoit_wolf+inverse_variance
2021-12-20,0.004257,14.025533,1.788938,0.012288,0.317695,0.137146,16,0,ledoit_wolf+inverse_variance
2022-01-20,0.004417,14.218859,1.738903,0.012898,0.307031,0.131612,16,0,ledoit_wolf+inverse_variance
2022-02-18,0.004563,14.152325,1.744546,0.014390,0.296064,0.127164,16,0,ledoit_wolf+inverse_variance
2022-03-22,0.004712,13.993736,1.792386,0.016175,0.281747,0.119449,16,0,ledoit_wolf+inverse_variance
2022-04-21,0.004846,13.943827,1.794724,0.017084,0.266460,0.112877,16,0,ledoit_wolf+inverse_variance
2022-05-20,0.005427,14.219929,1.748589,0.018093,0.274674,0.116349,16,0,ledoit_wolf+inverse_variance
2022-06-22,0.006126,14.500283,1.644556,0.018501,0.269272,0.115099,16,0,ledoit_wolf+inverse_variance
2022-07-22,0.006387,14.503798,1.634236,0.018911,0.262297,0.112209,16,0,ledoit_wolf+inverse_variance
2022-08-22,0.006664,14.511977,1.605852,0.019002,0.249237,0.107823,16,0,ledoit_wolf+inverse_variance
2022-09-21,0.006985,14.641081,1.570584,0.020047,0.253231,0.110036,16,0,ledoit_wolf+inverse_variance
2022-10-20,0.007727,14.789923,1.500782,0.020041,0.245033,0.107449,16,0,ledoit_wolf+inverse_variance
2022-11-18,0.008347,14.809709,1.458752,0.021551,0.244958,0.107449,16,0,ledoit_wolf+inverse_variance
2022-12-20,0.008590,14.805344,1.426196,0.022113,0.240970,0.105712,16,0,ledoit_wolf+inverse_variance
2023-01-23,0.008797,14.859923,1.417570,0.022873,0.234805,0.103221,16,0,ledoit_wolf+inverse_variance
2023-02-22,0.008857,14.871313,1.403618,0.022367,0.232027,0.101866,16,0,ledoit_wolf+inverse_variance
2023-03-23,0.008845,14.941823,1.402152,0.022552,0.219227,0.097944,16,0,ledoit_wolf+inverse_variance
2023-04-24,0.008823,14.941938,1.396755,0.022308,0.219992,0.097820,16,0,ledoit_wolf+inverse_variance
2023-05-23,0.008487,14.811484,1.397405,0.022834,0.199056,0.092067,16,0,ledoit_wolf+inverse_variance
2023-06-23,0.007996,14.791562,1.426579,0.023338,0.193334,0.089961,16,0,ledoit_wolf+inverse_variance
2023-07-25,0.007838,14.881532,1.419875,0.024515,0.188397,0.088585,16,0,ledoit_wolf+inverse_variance
2023-08-23,0.007727,14.958742,1.419046,0.025991,0.188496,0.087983,16,0,ledoit_wolf+inverse_variance
2023-09-22,0.007409,14.885719,1.430401,0.026107,0.177498,0.085953,16,0,ledoit_wolf+inverse_variance
2023-10-23,0.006727,14.672608,1.494396,0.028506,0.168496,0.083857,16,0,ledoit_wolf+inverse_variance
2023-11-21,0.006192,14.438600,1.535037,0.026557,0.160230,0.082594,16,0,ledoit_wolf+inverse_variance
2023-12-21,0.005939,14.337536,1.568145,0.027080,0.154660,0.081049,16,0,ledoit_wolf+inverse_variance
2024-01-24,0.005599,14.292144,1.601247,0.026928,0.153312,0.081305,16,0,ledoit_wolf+inverse_variance
2024-02-23,0.005551,14.357197,1.603275,0.028878,0.149278,0.080128,16,0,ledoit_wolf+inverse_variance
2024-03-25,0.005311,14.548709,1.569480,0.029433,0.155026,0.080732,16,0,ledoit_wolf+inverse_variance
2024-04-24,0.005432,14.567276,1.545030,0.030162,0.156658,0.080622,16,0,ledoit_wolf+inverse_variance
2024-05-23,0.005379,14.621114,1.519139,0.029763,0.162815,0.081398,16,0,ledoit_wolf+inverse_variance
2024-06-25,0.005383,14.549186,1.501860,0.030187,0.160247,0.081003,16,0,ledoit_wolf+inverse_variance
2024-07-25,0.005421,14.498274,1.500963,0.028722,0.167673,0.082537,16,0,ledoit_wolf+inverse_variance
2024-08-23,0.005549,14.591175,1.513826,0.027326,0.178235,0.084710,16,0,ledoit_wolf+inverse_variance
2024-09-24,0.005417,14.627072,1.542104,0.026099,0.183593,0.086184,16,0,ledoit_wolf+inverse_variance
2024-10-23,0.005180,14.643521,1.559913,0.024582,0.188286,0.086887,16,0,ledoit_wolf+inverse_variance
2024-11-21,0.004885,14.663195,1.638841,0.023750,0.197691,0.088907,16,0,ledoit_wolf+inverse_variance
2024-12-23,0.004936,14.570407,1.619576,0.023002,0.204051,0.091432,16,0,ledoit_wolf+inverse_variance
2025-01-27,0.005008,14.563558,1.612689,0.023153,0.208927,0.092554,16,0,ledoit_wolf+inverse_variance
2025-02-26,0.004838,14.587574,1.659349,0.021869,0.214253,0.092978,16,0,ledoit_wolf+inverse_variance
2025-03-27,0.005005,14.617714,1.652502,0.020949,0.231255,0.098142,16,0,ledoit_wolf+inverse_variance
2025-04-28,0.006354,15.236564,1.594816,0.020788,0.233351,0.099575,16,0,ledoit_wolf+inverse_variance
2025-05-28,0.006418,15.131667,1.607656,0.021079,0.239803,0.101460,16,0,ledoit_wolf+inverse_variance
2025-06-27,0.006328,15.088131,1.622046,0.021253,0.241543,0.102233,16,0,ledoit_wolf+inverse_variance
2025-07-29,0.006255,15.063463,1.628226,0.022075,0.242512,0.102494,16,0,ledoit_wolf+inverse_variance
2025-08-27,0.006165,15.137139,1.632512,0.023862,0.240886,0.101605,16,0,ledoit_wolf+inverse_variance
2025-09-26,0.006163,15.085036,1.639419,0.025519,0.234953,0.098984,16,0,ledoit_wolf+inverse_variance
2025-10-27,0.006148,15.071124,1.644999,0.025193,0.244737,0.102976,16,0,ledoit_wolf+inverse_variance
2025-11-25,0.006134,15.045001,1.624759,0.024088,0.249113,0.104985,16,0,ledoit_wolf+inverse_variance
2019-06-21,0.002825,5.108351,2.323887,0.000009,0.249997,0.200429,16,0,ledoit_wolf+minimum_variance
2019-07-23,0.003052,5.262665,2.225493,0.000014,0.249997,0.197181,16,0,ledoit_wolf+minimum_variance
2019-08-21,0.003131,5.530051,2.300211,0.000008,0.249998,0.190926,16,0,ledoit_wolf+minimum_variance
2019-09-20,0.003232,5.388772,2.336946,0.000005,0.249998,0.192012,16,0,ledoit_wolf+minimum_variance
2019-10-21,0.003255,5.481102,2.323374,0.000006,0.249999,0.189788,16,0,ledoit_wolf+minimum_variance
2019-11-19,0.003301,5.378761,2.307509,0.000009,0.249998,0.191308,16,0,ledoit_wolf+minimum_variance
2019-12-19,0.003231,5.300307,2.356623,0.000013,0.249997,0.190835,16,0,ledoit_wolf+minimum_variance
2020-01-22,0.002995,6.275474,2.394559,0.000093,0.249987,0.168621,16,0,ledoit_wolf+minimum_variance
2020-02-21,0.002944,6.976922,2.456983,0.000037,0.249990,0.156549,16,0,ledoit_wolf+minimum_variance
2020-03-23,0.005553,5.507286,2.154923,0.000010,0.249993,0.186220,16,0,ledoit_wolf+minimum_variance
2020-04-22,0.006262,5.097397,2.071753,0.000001,0.250000,0.198218,16,0,ledoit_wolf+minimum_variance
2020-05-21,0.006369,5.116483,2.063829,0.000001,0.249999,0.197352,16,0,ledoit_wolf+minimum_variance
2020-06-22,0.006433,5.174016,2.065230,0.000002,0.249999,0.195904,16,0,ledoit_wolf+minimum_variance
2020-07-22,0.006315,5.019977,2.084269,0.000003,0.249998,0.199314,16,0,ledoit_wolf+minimum_variance
2020-08-20,0.006424,5.186858,2.072864,0.000003,0.249999,0.196647,16,0,ledoit_wolf+minimum_variance
2020-09-21,0.006388,5.007294,2.062530,0.000004,0.249999,0.200920,16,0,ledoit_wolf+minimum_variance
2020-10-20,0.006375,4.863198,2.057313,0.000004,0.249999,0.204552,16,0,ledoit_wolf+minimum_variance
2020-11-18,0.006488,4.725989,2.062326,0.000004,0.249999,0.207600,16,0,ledoit_wolf+minimum_variance
2020-12-18,0.006481,4.709714,2.071466,0.000004,0.249999,0.207446,16,0,ledoit_wolf+minimum_variance
2021-01-21,0.006509,4.699279,2.082342,0.000007,0.249998,0.207369,16,0,ledoit_wolf+minimum_variance
2021-02-22,0.006577,4.641800,2.068773,0.000008,0.249998,0.208615,16,0,ledoit_wolf+minimum_variance
2021-03-23,0.005270,4.592634,1.965479,0.000000,0.250000,0.206473,16,0,ledoit_wolf+minimum_variance
2021-04-22,0.004247,5.577521,2.054499,0.000003,0.249999,0.190054,16,0,ledoit_wolf+minimum_variance
2021-05-21,0.004144,5.978703,2.083482,0.000003,0.249999,0.184573,16,0,ledoit_wolf+minimum_variance
2021-06-22,0.003985,6.118286,2.047451,0.000003,0.249999,0.182147,16,0,ledoit_wolf+minimum_variance
2021-07-22,0.003939,5.576079,2.039415,0.000004,0.249998,0.190028,16,0,ledoit_wolf+minimum_variance
2021-08-20,0.003875,5.626607,2.057942,0.000004,0.249998,0.188891,16,0,ledoit_wolf+minimum_variance
2021-09-21,0.003855,5.512356,2.025992,0.000009,0.249997,0.190539,16,0,ledoit_wolf+minimum_variance
2021-10-20,0.003862,5.193838,2.033303,0.000001,0.250000,0.193711,16,0,ledoit_wolf+minimum_variance
2021-11-18,0.003639,5.627365,1.990692,0.000014,0.249994,0.182252,16,0,ledoit_wolf+minimum_variance
2021-12-20,0.003681,5.735701,2.062651,0.000002,0.250000,0.179688,16,0,ledoit_wolf+minimum_variance
2022-01-20,0.003866,6.117988,1.967560,0.000011,0.249996,0.171628,16,0,ledoit_wolf+minimum_variance
2022-02-18,0.003880,6.201042,1.981159,0.000003,0.249999,0.170347,16,0,ledoit_wolf+minimum_variance
2022-03-22,0.003946,6.553778,2.075052,0.000008,0.249996,0.163733,16,0,ledoit_wolf+minimum_variance
2022-04-21,0.003982,6.191004,2.064243,0.000018,0.249993,0.170722,16,0,ledoit_wolf+minimum_variance
2022-05-20,0.004417,5.583435,1.975170,0.000004,0.249999,0.184244,16,0,ledoit_wolf+minimum_variance
2022-06-22,0.004935,5.692706,1.830430,0.000008,0.249995,0.187819,16,0,ledoit_wolf+minimum_variance
2022-07-22,0.005129,5.585591,1.817452,0.000007,0.249996,0.190511,16,0,ledoit_wolf+minimum_variance
2022-08-22,0.005296,5.758912,1.785151,0.000003,0.249998,0.187340,16,0,ledoit_wolf+minimum_variance
2022-09-21,0.005536,5.823344,1.750180,0.000001,0.250000,0.186191,16,0,ledoit_wolf+minimum_variance
2022-10-20,0.006124,5.437448,1.608013,0.000001,0.249999,0.195359,16,0,ledoit_wolf+minimum_variance
2022-11-18,0.006566,5.100986,1.555622,0.000001,0.249999,0.203463,16,0,ledoit_wolf+minimum_variance
2022-12-20,0.006747,4.842496,1.507519,0.000001,0.249999,0.211512,16,0,ledoit_wolf+minimum_variance
2023-01-23,0.006819,4.974855,1.515755,0.000000,0.250000,0.207673,16,0,ledoit_wolf+minimum_variance
2023-02-22,0.006864,4.918327,1.508153,0.000000,0.250000,0.209034,16,0,ledoit_wolf+minimum_variance
2023-03-23,0.006876,4.857698,1.502193,0.000001,0.249999,0.209644,16,0,ledoit_wolf+minimum_variance
2023-04-24,0.006871,4.849490,1.499619,0.000001,0.249999,0.209341,16,0,ledoit_wolf+minimum_variance
2023-05-23,0.006577,4.786548,1.489572,0.000001,0.249999,0.211795,16,0,ledoit_wolf+minimum_variance
2023-06-23,0.006222,4.960484,1.537883,0.000000,0.250000,0.204836,16,0,ledoit_wolf+minimum_variance
2023-07-25,0.006108,4.773672,1.495487,0.000001,0.249999,0.210908,16,0,ledoit_wolf+minimum_variance
2023-08-23,0.006053,4.737371,1.478991,0.000002,0.249999,0.212511,16,0,ledoit_wolf+minimum_variance
2023-09-22,0.005803,4.509349,1.469473,0.000002,0.249999,0.221339,16,0,ledoit_wolf+minimum_variance
2023-10-23,0.005280,4.837768,1.576029,0.000003,0.249998,0.207546,16,0,ledoit_wolf+minimum_variance
2023-11-21,0.004751,4.805049,1.656102,0.000004,0.249997,0.209138,16,0,ledoit_wolf+minimum_variance
2023-12-21,0.004609,5.266671,1.724966,0.000004,0.249997,0.193867,16,0,ledoit_wolf+minimum_variance
2024-01-24,0.004368,5.427381,1.773495,0.000003,0.249997,0.189653,16,0,ledoit_wolf+minimum_variance
2024-02-23,0.004337,5.679873,1.785680,0.000001,0.249999,0.182677,16,0,ledoit_wolf+minimum_variance
2024-03-25,0.004224,5.630737,1.723230,0.000001,0.249999,0.183940,16,0,ledoit_wolf+minimum_variance
2024-04-24,0.004253,5.273582,1.739406,0.000002,0.249998,0.193955,16,0,ledoit_wolf+minimum_variance
2024-05-23,0.004298,5.196865,1.680184,0.000002,0.249999,0.196084,16,0,ledoit_wolf+minimum_variance
2024-06-25,0.004319,5.218123,1.670555,0.000002,0.249999,0.195511,16,0,ledoit_wolf+minimum_variance
2024-07-25,0.004370,5.343365,1.682496,0.000002,0.249999,0.191691,16,0,ledoit_wolf+minimum_variance
2024-08-23,0.004504,5.226626,1.661470,0.000004,0.249998,0.194798,16,0,ledoit_wolf+minimum_variance
2024-09-24,0.004420,5.471778,1.685425,0.000002,0.249999,0.188655,16,0,ledoit_wolf+minimum_variance
2024-10-23,0.004248,5.889539,1.717087,0.000002,0.249999,0.179397,16,0,ledoit_wolf+minimum_variance
2024-11-21,0.004139,6.669269,1.754105,0.000002,0.249999,0.161836,16,0,ledoit_wolf+minimum_variance
2024-12-23,0.004194,6.453880,1.703640,0.000002,0.249999,0.166910,16,0,ledoit_wolf+minimum_variance
2025-01-27,0.004225,6.218207,1.715980,0.000003,0.249998,0.171215,16,0,ledoit_wolf+minimum_variance
2025-02-26,0.004144,6.497435,1.771711,0.000006,0.249996,0.165147,16,0,ledoit_wolf+minimum_variance
2025-03-27,0.004276,6.739102,1.793230,0.000003,0.249998,0.160522,16,0,ledoit_wolf+minimum_variance
2025-04-28,0.005199,5.971693,1.716883,0.000006,0.249997,0.175241,16,0,ledoit_wolf+minimum_variance
2025-05-28,0.005299,6.124252,1.758247,0.000010,0.249996,0.171985,16,0,ledoit_wolf+minimum_variance
2025-06-27,0.005169,6.075347,1.794915,0.000008,0.249997,0.173006,16,0,ledoit_wolf+minimum_variance
2025-07-29,0.005069,5.993054,1.817653,0.000003,0.249998,0.174728,16,0,ledoit_wolf+minimum_variance
2025-08-27,0.004996,6.045831,1.815740,0.000004,0.249998,0.173659,16,0,ledoit_wolf+minimum_variance
2025-09-26,0.004969,6.256032,1.841904,0.000002,0.249999,0.169397,16,0,ledoit_wolf+minimum_variance
2025-10-27,0.004992,6.179693,1.847301,0.000003,0.249998,0.170840,16,0,ledoit_wolf+minimum_variance
2025-11-25,0.004911,5.824884,1.847470,0.000005,0.249998,0.178485,16,0,ledoit_wolf+minimum_variance
2019-06-21,0.003385,16.000000,2.120892,0.023071,0.291680,0.141882,16,0,ledoit_wolf+risk_parity
2019-07-23,0.003614,16.000000,2.043200,0.024349,0.285189,0.136280,16,0,ledoit_wolf+risk_parity
2019-08-21,0.003625,16.000000,2.106050,0.023445,0.291283,0.141031,16,0,ledoit_wolf+risk_parity
2019-09-20,0.003737,16.000000,2.120790,0.023425,0.289342,0.138045,16,0,ledoit_wolf+risk_parity
2019-10-21,0.003687,16.000000,2.139384,0.024200,0.289013,0.137355,16,0,ledoit_wolf+risk_parity
2019-11-19,0.003754,16.000000,2.103772,0.026570,0.271537,0.126852,16,0,ledoit_wolf+risk_parity
2019-12-19,0.003685,16.000000,2.111443,0.028549,0.258712,0.117679,16,0,ledoit_wolf+risk_parity
2020-01-22,0.003356,16.000000,2.154487,0.031175,0.240009,0.105289,16,0,ledoit_wolf+risk_parity
2020-02-21,0.003240,16.000000,2.232499,0.030095,0.247369,0.108447,16,0,ledoit_wolf+risk_parity
2020-03-23,0.006494,16.000000,2.062233,0.024542,0.263527,0.134378,16,0,ledoit_wolf+risk_parity
2020-04-22,0.007305,16.000000,2.002102,0.022738,0.298820,0.154806,16,0,ledoit_wolf+risk_parity
2020-05-21,0.007410,16.000000,1.999563,0.021641,0.306094,0.157814,16,0,ledoit_wolf+risk_parity
2020-06-22,0.007419,16.000000,2.017302,0.020932,0.309920,0.160902,16,0,ledoit_wolf+risk_parity
2020-07-22,0.007304,16.000000,2.044222,0.020096,0.312774,0.163799,16,0,ledoit_wolf+risk_parity
2020-08-20,0.007365,16.000000,2.031061,0.020197,0.313620,0.163858,16,0,ledoit_wolf+risk_parity
2020-09-21,0.007338,16.000000,2.026905,0.020120,0.318498,0.166920,16,0,ledoit_wolf+risk_parity
2020-10-20,0.007319,16.000000,2.029092,0.019817,0.322043,0.169886,16,0,ledoit_wolf+risk_parity
2020-11-18,0.007357,16.000000,2.037735,0.019629,0.327891,0.172948,16,0,ledoit_wolf+risk_parity
2020-12-18,0.007282,16.000000,2.054778,0.019135,0.331030,0.175547,16,0,ledoit_wolf+risk_parity
2021-01-21,0.007281,16.000000,2.065494,0.019192,0.331814,0.176285,16,0,ledoit_wolf+risk_parity
2021-02-22,0.007366,16.000000,2.044747,0.019287,0.333442,0.176465,16,0,ledoit_wolf+risk_parity
2021-03-23,0.005951,16.000000,1.946002,0.022207,0.306764,0.165861,16,0,ledoit_wolf+risk_parity
2021-04-22,0.004982,16.000000,1.938516,0.022374,0.294667,0.144422,16,0,ledoit_wolf+risk_parity
2021-05-21,0.004941,16.000000,1.913141,0.025200,0.278949,0.135475,16,0,ledoit_wolf+risk_parity
2021-06-22,0.004785,16.000000,1.874206,0.027215,0.274802,0.127941,16,0,ledoit_wolf+risk_parity
2021-07-22,0.004759,16.000000,1.874280,0.029188,0.269001,0.122383,16,0,ledoit_wolf+risk_parity
2021-08-20,0.004698,16.000000,1.880994,0.029136,0.263376,0.120420,16,0,ledoit_wolf+risk_parity
2021-09-21,0.004633,16.000000,1.882094,0.028203,0.251850,0.114876,16,0,ledoit_wolf+risk_parity
2021-10-20,0.004642,16.000000,1.884191,0.030334,0.238584,0.106294,16,0,ledoit_wolf+risk_parity
2021-11-18,0.004372,16.000000,1.882583,0.031332,0.222270,0.098570,16,0,ledoit_wolf+risk_parity
2021-12-20,0.004352,16.000000,1.932834,0.030878,0.235031,0.104111,16,0,ledoit_wolf+risk_parity
2022-01-20,0.004545,16.000000,1.860415,0.030651,0.228836,0.100577,16,0,ledoit_wolf+risk_parity
2022-02-18,0.004681,16.000000,1.873753,0.030514,0.216280,0.097387,16,0,ledoit_wolf+risk_parity
2022-03-22,0.004673,16.000000,1.951912,0.031530,0.216685,0.097526,16,0,ledoit_wolf+risk_parity
2022-04-21,0.004755,16.000000,1.958052,0.031356,0.206718,0.095126,16,0,ledoit_wolf+risk_parity
2022-05-20,0.005292,16.000000,1.884760,0.029815,0.224916,0.102698,16,0,ledoit_wolf+risk_parity
2022-06-22,0.006127,16.000000,1.740038,0.030746,0.206998,0.098291,16,0,ledoit_wolf+risk_parity
2022-07-22,0.006364,16.000000,1.732120,0.031009,0.202491,0.097083,16,0,ledoit_wolf+risk_parity
2022-08-22,0.006665,16.000000,1.700703,0.030575,0.191200,0.093835,16,0,ledoit_wolf+risk_parity
2022-09-21,0.007064,16.000000,1.652141,0.030440,0.189735,0.093421,16,0,ledoit_wolf+risk_parity
2022-10-20,0.007949,16.000000,1.557093,0.032278,0.179247,0.089548,16,0,ledoit_wolf+risk_parity
2022-11-18,0.008677,16.000000,1.504568,0.032698,0.176172,0.087556,16,0,ledoit_wolf+risk_parity
2022-12-20,0.009002,16.000000,1.463294,0.033467,0.169781,0.084880,16,0,ledoit_wolf+risk_parity
2023-01-23,0.009154,16.000000,1.457887,0.033664,0.168592,0.084447,16,0,ledoit_wolf+risk_parity
2023-02-22,0.009215,16.000000,1.443232,0.033752,0.166494,0.083438,16,0,ledoit_wolf+risk_parity
2023-03-23,0.009134,16.000000,1.441811,0.034333,0.169647,0.083485,16,0,ledoit_wolf+risk_parity
2023-04-24,0.009100,16.000000,1.437213,0.034693,0.170036,0.083386,16,0,ledoit_wolf+risk_parity
2023-05-23,0.008681,16.000000,1.448797,0.036596,0.159269,0.080200,16,0,ledoit_wolf+risk_parity
2023-06-23,0.008106,16.000000,1.486609,0.037158,0.160419,0.079816,16,0,ledoit_wolf+risk_parity
2023-07-25,0.007991,16.000000,1.467696,0.037442,0.155829,0.078436,16,0,ledoit_wolf+risk_parity
2023-08-23,0.007865,16.000000,1.461376,0.038145,0.158257,0.078597,16,0,ledoit_wolf+risk_parity
2023-09-22,0.007540,16.000000,1.473905,0.038983,0.153259,0.077330,16,0,ledoit_wolf+risk_parity
2023-10-23,0.006736,16.000000,1.560266,0.038322,0.154711,0.077498,16,0,ledoit_wolf+risk_parity
2023-11-21,0.006110,16.000000,1.622707,0.037844,0.149810,0.078610,16,0,ledoit_wolf+risk_parity
2023-12-21,0.005818,16.000000,1.667421,0.036198,0.149093,0.077760,16,0,ledoit_wolf+risk_parity
2024-01-24,0.005503,16.000000,1.701174,0.035180,0.145519,0.077424,16,0,ledoit_wolf+risk_parity
2024-02-23,0.005458,16.000000,1.694325,0.034021,0.146714,0.077028,16,0,ledoit_wolf+risk_parity
2024-03-25,0.005347,16.000000,1.639661,0.034287,0.133948,0.073562,16,0,ledoit_wolf+risk_parity
2024-04-24,0.005450,16.000000,1.616973,0.033651,0.133252,0.073534,16,0,ledoit_wolf+risk_parity
2024-05-23,0.005480,16.000000,1.578080,0.034020,0.126090,0.071227,16,0,ledoit_wolf+risk_parity
2024-06-25,0.005492,16.000000,1.563884,0.034350,0.121673,0.070193,16,0,ledoit_wolf+risk_parity
2024-07-25,0.005549,16.000000,1.565640,0.033917,0.122820,0.070109,16,0,ledoit_wolf+risk_parity
2024-08-23,0.005691,16.000000,1.572391,0.033050,0.136045,0.072035,16,0,ledoit_wolf+risk_parity
2024-09-24,0.005566,16.000000,1.597550,0.031798,0.142145,0.073216,16,0,ledoit_wolf+risk_parity
